source,risk_label,task_id,sha256,file_size,nodes,local_score
octavi_6042,untested-public,task189,fc979831b169f556d8d807bbdbd1958adeadff21a63e0ae51d203717a20273ed,8560,86,14.256239
octavi_6042,untested-public,task190,0a31ba38881a6fc4af83224d1aa59f0a876aea5808f55f95707b8c5975ac4c06,8781,63,15.675974
octavi_6042,untested-public,task191,4d77a29082ddd2a87611677908e591e19a445a1b7648b4c5d17e6de5f96acc48,132233,1037,11.527907
octavi_6042,untested-public,task192,b33d9d2c7a44e0ccefa26f20c6eb211ff45cdba6b7ca7a38c8fd674ddc5062b7,2511,21,14.093402
octavi_6042,untested-public,task193,1184ed012012ee9bc87677fea86382acea9bc6b8979f087a5b3500492d6138dd,1925,14,14.109558
octavi_6042,untested-public,task194,5a188032e9933c63bea9816c0846001d769eb356d00653af9e5e766ff62bb53b,7454,1,17.504458
octavi_6042,untested-public,task195,ba4b722b42ea9bdbffbe4fcf38c90d387045eee91e245e77f502c246c158e0dd,5381,33,15.436963
octavi_6042,untested-public,task196,88e7b78d4c040a3e5555fce0c21fc2f7d85b4493a83e388036fd089f020c5ef3,3457,30,14.299185
octavi_6042,untested-public,task197,6f310a26322f51f58ad753217ad0cb07be255666584e0b9f608d8c96e911259b,1758,17,13.912793
octavi_6042,untested-public,task198,a1cd099e3d965fb4506eded8d4bde77ea202357df70e9212b36911ca002c8cb1,6979,51,13.449576
octavi_6042,untested-public,task199,7f8ae82add1995ce631f2596ebf18e50b694cb8ec8d56a776cb6b1f393d891fa,2948,22,15.309891
octavi_6042,untested-public,task200,482115bfb18db4522a170dd8ba33c36168e9a736e30503cc563848f1bf553809,797905,91,10.326315
octavi_6042,untested-public,task201,45f10ca88d12df7175c80895aca63ccdf595c12c3c580a4581c0a70fa6eb8d06,10924,135,13.554497
octavi_6042,untested-public,task202,548ea01a96ba723d596f57386963dc208eac1c74ee9c8ad978597704d8065f5d,3582,31,13.258188
octavi_6042,untested-public,task203,934167d7108d311321e5ae31de256c5ed18dd19290cc3cea7456337d8f1a1d04,6437,36,13.602194
