source,risk_label,task_id,sha256,file_size,nodes,local_score
nadeem_6252,public-anchor-candidate,task168,24e27e72411c8561da75b446c8d7253b7581784b14d9d8063097e06ac83fac71,4620,45,15.076563
nadeem_6252,public-anchor-candidate,task169,dfe553780f6769c9353bcda597ca9fe3629e0ef69cc742c9b3362616e9b716ae,20803,168,14.929770
nadeem_6252,public-anchor-candidate,task170,40c7d62d579c2d8926059eb3c557934286ca2ed2507772f25b157bc0a91d75ba,50577,681,13.728331
nadeem_6252,public-anchor-candidate,task171,c0dccfce69e87e53b68a617cc0ce6da5c9659180ce2acc2a46007c9915c524cb,3825,1,18.186555
nadeem_6252,public-anchor-candidate,task172,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,479,1,21.598803
nadeem_6252,public-anchor-candidate,task173,6422b0cd8c4551cb02c6733546b9d7f1b9130a0e4e58c7132e4791558a968ec7,10061,68,12.926071
nadeem_6252,public-anchor-candidate,task174,4501407339b9e160ae271315971c5baa39151bb8f252ce075fee7e027ffb1686,61839,790,14.140636
nadeem_6252,public-anchor-candidate,task175,0b83fcaee1890aa837935876092644cb56c2acf1f7249d8fb3ae79877ef09f4d,6889,23,13.540264
nadeem_6252,public-anchor-candidate,task176,e323248617622d6f3ec11b2d387952fea83ecc2fed3bdb998ca12143a2168c6b,1126,7,16.022854
nadeem_6252,public-anchor-candidate,task177,cf49f3845c907c5c58bfc44858a09562b29c11f7bc05ec633f96e70552287949,3189,33,13.978196
nadeem_6252,public-anchor-candidate,task178,4da8ed1ed0676bf74ff1db264eee36e5a51569d8bfd9726b145975fb852cb357,6748,126,14.713600
nadeem_6252,public-anchor-candidate,task179,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,1,25.000000
nadeem_6252,public-anchor-candidate,task180,2de5119963dd1a2c303ea79c0f562f2040d904a9a254cb3fe450ae080279da87,4414,5,15.910924
nadeem_6252,public-anchor-candidate,task181,d5e423513a6d975dcf970b7fa00306491312801ed8b9c3232bddaa05e5217ae9,3083,21,17.914936
nadeem_6252,public-anchor-candidate,task182,a4c0113b16fd5a5b05d55505920cc5ce2a3f44b02eb252331c82630ae44592ef,12955,168,14.228887
nadeem_6252,public-anchor-candidate,task183,304fd9d6c78ea14e6b21f5a8929aec65dc8582e0ed5300bcfe6c020cd031d4c2,4645,55,14.878261
nadeem_6252,public-anchor-candidate,task184,e2dcc9362cac03db34174d9cfe83b4528b95b776befd30fdd1cdc73bfb758161,43202,71,14.432408
nadeem_6252,public-anchor-candidate,task185,dbc48d1e31979b5114d5df411783ca8989f9ae9c4bd063f24eb529ea5d5b1dae,18881,242,14.004858
nadeem_6252,public-anchor-candidate,task186,5f12ebe1ba6f496ac5712d9d6c43d990aba0f2edfb4474275efbbbce95cef086,924,11,19.102846
nadeem_6252,public-anchor-candidate,task187,a12ff26344d3636a415f318272f96b57a7e6c98ebd9e5bd92bc9465f8ff342d7,5758,87,13.435308
nadeem_6252,public-anchor-candidate,task188,b48429ec56843515f15fb784b0246488517e52cca244ecee0a432bfdacfcdec0,4356,41,15.692533
