source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
13,ex13,task133_color_bijection,False,False,mismatch,"(15, 25)","(15, 25)","(15, 25)",55,konbu17_v36
13,ex13,task133_transpose,False,False,mismatch,"(25, 15)","(25, 15)","(25, 15)",55,konbu17_v36
13,ex13,task133_mirror_lr,False,False,mismatch,"(15, 25)","(15, 25)","(15, 25)",55,konbu17_v36
13,ex13,task133_mirror_ud,False,False,mismatch,"(15, 25)","(15, 25)","(15, 25)",55,konbu17_v36
13,ex13,task133_zero_pad_top_left,False,False,mismatch,"(16, 26)","(16, 26)","(16, 26)",55,konbu17_v36
13,ex13,task133_zero_pad_bottom_right,True,False,ok,"(16, 26)","(16, 26)","(16, 26)",0,konbu17_v36
14,ex14,original,True,False,ok,"(21, 21)","(21, 21)","(21, 21)",0,konbu17_v36
14,ex14,task133_color_bijection,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",3,konbu17_v36
14,ex14,task133_transpose,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",2,konbu17_v36
14,ex14,task133_mirror_lr,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",3,konbu17_v36
14,ex14,task133_mirror_ud,False,False,mismatch,"(21, 21)","(21, 21)","(21, 21)",3,konbu17_v36
14,ex14,task133_zero_pad_top_left,False,False,mismatch,"(22, 22)","(22, 22)","(22, 22)",5,konbu17_v36
14,ex14,task133_zero_pad_bottom_right,True,False,ok,"(22, 22)","(22, 22)","(22, 22)",0,konbu17_v36
15,ex15,original,True,False,ok,"(27, 21)","(27, 21)","(27, 21)",0,konbu17_v36
15,ex15,task133_color_bijection,False,False,mismatch,"(27, 21)","(27, 21)","(27, 21)",16,konbu17_v36
15,ex15,task133_transpose,False,False,mismatch,"(21, 27)","(21, 27)","(21, 27)",16,konbu17_v36
15,ex15,task133_mirror_lr,False,False,mismatch,"(27, 21)","(27, 21)","(27, 21)",16,konbu17_v36
15,ex15,task133_mirror_ud,False,False,mismatch,"(27, 21)","(27, 21)","(27, 21)",16,konbu17_v36
15,ex15,task133_zero_pad_top_left,False,False,mismatch,"(28, 22)","(28, 22)","(28, 22)",16,konbu17_v36
15,ex15,task133_zero_pad_bottom_right,True,False,ok,"(28, 22)","(28, 22)","(28, 22)",0,konbu17_v36
16,ex16,original,True,False,ok,"(28, 29)","(28, 29)","(28, 29)",0,konbu17_v36
16,ex16,task133_color_bijection,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",3,konbu17_v36
16,ex16,task133_transpose,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",3,konbu17_v36
16,ex16,task133_mirror_lr,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",3,konbu17_v36
16,ex16,task133_mirror_ud,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",20,konbu17_v36
16,ex16,task133_zero_pad_top_left,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",3,konbu17_v36
16,ex16,task133_zero_pad_bottom_right,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,konbu17_v36
17,ex17,original,True,False,ok,"(23, 27)","(23, 27)","(23, 27)",0,konbu17_v36
17,ex17,task133_color_bijection,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",18,konbu17_v36
17,ex17,task133_transpose,False,False,mismatch,"(27, 23)","(27, 23)","(27, 23)",7,konbu17_v36
17,ex17,task133_mirror_lr,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",7,konbu17_v36
17,ex17,task133_mirror_ud,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",7,konbu17_v36
17,ex17,task133_zero_pad_top_left,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",7,konbu17_v36
17,ex17,task133_zero_pad_bottom_right,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,konbu17_v36
18,ex18,original,True,False,ok,"(12, 25)","(12, 25)","(12, 25)",0,konbu17_v36
18,ex18,task133_color_bijection,False,False,mismatch,"(12, 25)","(12, 25)","(12, 25)",3,konbu17_v36
18,ex18,task133_transpose,False,False,mismatch,"(25, 12)","(25, 12)","(25, 12)",3,konbu17_v36
18,ex18,task133_mirror_lr,False,False,mismatch,"(12, 25)","(12, 25)","(12, 25)",3,konbu17_v36
18,ex18,task133_mirror_ud,False,False,mismatch,"(12, 25)","(12, 25)","(12, 25)",3,konbu17_v36
18,ex18,task133_zero_pad_top_left,False,False,mismatch,"(13, 26)","(13, 26)","(13, 26)",3,konbu17_v36
18,ex18,task133_zero_pad_bottom_right,True,False,ok,"(13, 26)","(13, 26)","(13, 26)",0,konbu17_v36
19,ex19,original,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,konbu17_v36
19,ex19,task133_color_bijection,False,False,mismatch,"(28, 28)","(28, 28)","(28, 28)",52,konbu17_v36
19,ex19,task133_transpose,False,False,mismatch,"(28, 28)","(28, 28)","(28, 28)",52,konbu17_v36
19,ex19,task133_mirror_lr,False,False,mismatch,"(28, 28)","(28, 28)","(28, 28)",52,konbu17_v36
19,ex19,task133_mirror_ud,False,False,mismatch,"(28, 28)","(28, 28)","(28, 28)",52,konbu17_v36
19,ex19,task133_zero_pad_top_left,False,False,mismatch,"(29, 29)","(29, 29)","(29, 29)",52,konbu17_v36
19,ex19,task133_zero_pad_bottom_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,konbu17_v36
20,ex20,original,True,False,ok,"(29, 17)","(29, 17)","(29, 17)",0,konbu17_v36
20,ex20,task133_color_bijection,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",5,konbu17_v36
20,ex20,task133_transpose,False,False,mismatch,"(17, 29)","(17, 29)","(17, 29)",5,konbu17_v36
20,ex20,task133_mirror_lr,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",5,konbu17_v36
20,ex20,task133_mirror_ud,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",5,konbu17_v36
20,ex20,task133_zero_pad_top_left,False,False,mismatch,"(30, 18)","(30, 18)","(30, 18)",5,konbu17_v36
20,ex20,task133_zero_pad_bottom_right,True,False,ok,"(30, 18)","(30, 18)","(30, 18)",0,konbu17_v36
21,ex21,original,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,konbu17_v36
21,ex21,task133_color_bijection,False,False,mismatch,"(28, 24)","(28, 24)","(28, 24)",5,konbu17_v36
21,ex21,task133_transpose,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",5,konbu17_v36
21,ex21,task133_mirror_lr,False,False,mismatch,"(28, 24)","(28, 24)","(28, 24)",5,konbu17_v36
21,ex21,task133_mirror_ud,False,False,mismatch,"(28, 24)","(28, 24)","(28, 24)",4,konbu17_v36
21,ex21,task133_zero_pad_top_left,False,False,mismatch,"(29, 25)","(29, 25)","(29, 25)",6,konbu17_v36
21,ex21,task133_zero_pad_bottom_right,True,False,ok,"(29, 25)","(29, 25)","(29, 25)",0,konbu17_v36
22,ex22,original,True,False,ok,"(17, 29)","(17, 29)","(17, 29)",0,konbu17_v36
22,ex22,task133_color_bijection,False,False,mismatch,"(17, 29)","(17, 29)","(17, 29)",21,konbu17_v36
22,ex22,task133_transpose,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",21,konbu17_v36
22,ex22,task133_mirror_lr,False,False,mismatch,"(17, 29)","(17, 29)","(17, 29)",21,konbu17_v36
22,ex22,task133_mirror_ud,False,False,mismatch,"(17, 29)","(17, 29)","(17, 29)",21,konbu17_v36
22,ex22,task133_zero_pad_top_left,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",21,konbu17_v36
22,ex22,task133_zero_pad_bottom_right,True,False,ok,"(18, 30)","(18, 30)","(18, 30)",0,konbu17_v36
23,ex23,original,True,False,ok,"(23, 19)","(23, 19)","(23, 19)",0,konbu17_v36
23,ex23,task133_color_bijection,False,False,mismatch,"(23, 19)","(23, 19)","(23, 19)",11,konbu17_v36
23,ex23,task133_transpose,False,False,mismatch,"(19, 23)","(19, 23)","(19, 23)",11,konbu17_v36
23,ex23,task133_mirror_lr,False,False,mismatch,"(23, 19)","(23, 19)","(23, 19)",11,konbu17_v36
23,ex23,task133_mirror_ud,False,False,mismatch,"(23, 19)","(23, 19)","(23, 19)",11,konbu17_v36
23,ex23,task133_zero_pad_top_left,False,False,mismatch,"(24, 20)","(24, 20)","(24, 20)",11,konbu17_v36
23,ex23,task133_zero_pad_bottom_right,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,konbu17_v36
24,ex24,original,True,False,ok,"(26, 12)","(26, 12)","(26, 12)",0,konbu17_v36
24,ex24,task133_color_bijection,False,False,mismatch,"(26, 12)","(26, 12)","(26, 12)",33,konbu17_v36
24,ex24,task133_transpose,False,False,mismatch,"(12, 26)","(12, 26)","(12, 26)",33,konbu17_v36
24,ex24,task133_mirror_lr,False,False,mismatch,"(26, 12)","(26, 12)","(26, 12)",33,konbu17_v36
24,ex24,task133_mirror_ud,False,False,mismatch,"(26, 12)","(26, 12)","(26, 12)",33,konbu17_v36
24,ex24,task133_zero_pad_top_left,False,False,mismatch,"(27, 13)","(27, 13)","(27, 13)",33,konbu17_v36
24,ex24,task133_zero_pad_bottom_right,True,False,ok,"(27, 13)","(27, 13)","(27, 13)",0,konbu17_v36
25,ex25,original,True,False,ok,"(30, 25)","(30, 25)","(30, 25)",0,konbu17_v36
25,ex25,task133_color_bijection,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",49,konbu17_v36
25,ex25,task133_transpose,False,False,mismatch,"(25, 30)","(25, 30)","(25, 30)",49,konbu17_v36
25,ex25,task133_mirror_lr,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",69,konbu17_v36
25,ex25,task133_mirror_ud,False,False,mismatch,"(30, 25)","(30, 25)","(30, 25)",49,konbu17_v36
25,ex25,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 26)>(30, 30)","(31, 26)","(31, 26)",,,
25,ex25,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 26)>(30, 30)","(31, 26)","(31, 26)",,,
26,ex26,original,True,False,ok,"(29, 28)","(29, 28)","(29, 28)",0,konbu17_v36
26,ex26,task133_color_bijection,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",27,konbu17_v36
26,ex26,task133_transpose,False,False,mismatch,"(28, 29)","(28, 29)","(28, 29)",27,konbu17_v36
26,ex26,task133_mirror_lr,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",27,konbu17_v36
26,ex26,task133_mirror_ud,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",27,konbu17_v36
26,ex26,task133_zero_pad_top_left,False,False,mismatch,"(30, 29)","(30, 29)","(30, 29)",27,konbu17_v36
26,ex26,task133_zero_pad_bottom_right,True,False,ok,"(30, 29)","(30, 29)","(30, 29)",0,konbu17_v36
27,ex27,original,True,False,ok,"(29, 19)","(29, 19)","(29, 19)",0,konbu17_v36
27,ex27,task133_color_bijection,False,False,mismatch,"(29, 19)","(29, 19)","(29, 19)",10,konbu17_v36
27,ex27,task133_transpose,False,False,mismatch,"(19, 29)","(19, 29)","(19, 29)",10,konbu17_v36
27,ex27,task133_mirror_lr,False,False,mismatch,"(29, 19)","(29, 19)","(29, 19)",10,konbu17_v36
27,ex27,task133_mirror_ud,False,False,mismatch,"(29, 19)","(29, 19)","(29, 19)",10,konbu17_v36
27,ex27,task133_zero_pad_top_left,False,False,mismatch,"(30, 20)","(30, 20)","(30, 20)",10,konbu17_v36
27,ex27,task133_zero_pad_bottom_right,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,konbu17_v36
28,ex28,original,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,konbu17_v36
28,ex28,task133_color_bijection,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",17,konbu17_v36
28,ex28,task133_transpose,False,False,mismatch,"(30, 29)","(30, 29)","(30, 29)",17,konbu17_v36
28,ex28,task133_mirror_lr,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",70,konbu17_v36
28,ex28,task133_mirror_ud,False,False,mismatch,"(29, 30)","(29, 30)","(29, 30)",17,konbu17_v36
28,ex28,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
28,ex28,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
29,ex29,original,True,False,ok,"(18, 30)","(18, 30)","(18, 30)",0,konbu17_v36
29,ex29,task133_color_bijection,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",19,konbu17_v36
29,ex29,task133_transpose,False,False,mismatch,"(30, 18)","(30, 18)","(30, 18)",19,konbu17_v36
29,ex29,task133_mirror_lr,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",28,konbu17_v36
29,ex29,task133_mirror_ud,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",19,konbu17_v36
29,ex29,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(19, 31)>(30, 30)","(19, 31)","(19, 31)",,,
29,ex29,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(19, 31)>(30, 30)","(19, 31)","(19, 31)",,,
30,ex30,original,True,False,ok,"(29, 21)","(29, 21)","(29, 21)",0,konbu17_v36
30,ex30,task133_color_bijection,False,False,mismatch,"(29, 21)","(29, 21)","(29, 21)",34,konbu17_v36
30,ex30,task133_transpose,False,False,mismatch,"(21, 29)","(21, 29)","(21, 29)",34,konbu17_v36
30,ex30,task133_mirror_lr,False,False,mismatch,"(29, 21)","(29, 21)","(29, 21)",34,konbu17_v36
30,ex30,task133_mirror_ud,False,False,mismatch,"(29, 21)","(29, 21)","(29, 21)",34,konbu17_v36
30,ex30,task133_zero_pad_top_left,False,False,mismatch,"(30, 22)","(30, 22)","(30, 22)",34,konbu17_v36
30,ex30,task133_zero_pad_bottom_right,True,False,ok,"(30, 22)","(30, 22)","(30, 22)",0,konbu17_v36
31,ex31,original,True,False,ok,"(14, 23)","(14, 23)","(14, 23)",0,konbu17_v36
31,ex31,task133_color_bijection,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",28,konbu17_v36
31,ex31,task133_transpose,False,False,mismatch,"(23, 14)","(23, 14)","(23, 14)",30,konbu17_v36
31,ex31,task133_mirror_lr,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",28,konbu17_v36
31,ex31,task133_mirror_ud,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",28,konbu17_v36
31,ex31,task133_zero_pad_top_left,False,False,mismatch,"(15, 24)","(15, 24)","(15, 24)",28,konbu17_v36
31,ex31,task133_zero_pad_bottom_right,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,konbu17_v36
32,ex32,original,True,False,ok,"(24, 18)","(24, 18)","(24, 18)",0,konbu17_v36
32,ex32,task133_color_bijection,False,False,mismatch,"(24, 18)","(24, 18)","(24, 18)",19,konbu17_v36
32,ex32,task133_transpose,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",19,konbu17_v36
32,ex32,task133_mirror_lr,False,False,mismatch,"(24, 18)","(24, 18)","(24, 18)",19,konbu17_v36
32,ex32,task133_mirror_ud,False,False,mismatch,"(24, 18)","(24, 18)","(24, 18)",19,konbu17_v36
32,ex32,task133_zero_pad_top_left,False,False,mismatch,"(25, 19)","(25, 19)","(25, 19)",19,konbu17_v36
32,ex32,task133_zero_pad_bottom_right,True,False,ok,"(25, 19)","(25, 19)","(25, 19)",0,konbu17_v36
33,ex33,original,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,konbu17_v36
33,ex33,task133_color_bijection,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",31,konbu17_v36
33,ex33,task133_transpose,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",31,konbu17_v36
33,ex33,task133_mirror_lr,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",31,konbu17_v36
33,ex33,task133_mirror_ud,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",31,konbu17_v36
33,ex33,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
33,ex33,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
34,ex34,original,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,konbu17_v36
34,ex34,task133_color_bijection,False,False,mismatch,"(13, 27)","(13, 27)","(13, 27)",10,konbu17_v36
34,ex34,task133_transpose,False,False,mismatch,"(27, 13)","(27, 13)","(27, 13)",10,konbu17_v36
34,ex34,task133_mirror_lr,False,False,mismatch,"(13, 27)","(13, 27)","(13, 27)",10,konbu17_v36
34,ex34,task133_mirror_ud,False,False,mismatch,"(13, 27)","(13, 27)","(13, 27)",10,konbu17_v36
34,ex34,task133_zero_pad_top_left,False,False,mismatch,"(14, 28)","(14, 28)","(14, 28)",10,konbu17_v36
34,ex34,task133_zero_pad_bottom_right,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,konbu17_v36
35,ex35,original,True,False,ok,"(15, 18)","(15, 18)","(15, 18)",0,konbu17_v36
35,ex35,task133_color_bijection,False,False,mismatch,"(15, 18)","(15, 18)","(15, 18)",3,konbu17_v36
35,ex35,task133_transpose,False,False,mismatch,"(18, 15)","(18, 15)","(18, 15)",3,konbu17_v36
35,ex35,task133_mirror_lr,False,False,mismatch,"(15, 18)","(15, 18)","(15, 18)",3,konbu17_v36
35,ex35,task133_mirror_ud,False,False,mismatch,"(15, 18)","(15, 18)","(15, 18)",11,konbu17_v36
35,ex35,task133_zero_pad_top_left,False,False,mismatch,"(16, 19)","(16, 19)","(16, 19)",3,konbu17_v36
35,ex35,task133_zero_pad_bottom_right,True,False,ok,"(16, 19)","(16, 19)","(16, 19)",0,konbu17_v36
36,ex36,original,True,False,ok,"(18, 28)","(18, 28)","(18, 28)",0,konbu17_v36
36,ex36,task133_color_bijection,False,False,mismatch,"(18, 28)","(18, 28)","(18, 28)",19,konbu17_v36
36,ex36,task133_transpose,False,False,mismatch,"(28, 18)","(28, 18)","(28, 18)",19,konbu17_v36
36,ex36,task133_mirror_lr,False,False,mismatch,"(18, 28)","(18, 28)","(18, 28)",19,konbu17_v36
36,ex36,task133_mirror_ud,False,False,mismatch,"(18, 28)","(18, 28)","(18, 28)",19,konbu17_v36
36,ex36,task133_zero_pad_top_left,False,False,mismatch,"(19, 29)","(19, 29)","(19, 29)",19,konbu17_v36
36,ex36,task133_zero_pad_bottom_right,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,konbu17_v36
37,ex37,original,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,konbu17_v36
37,ex37,task133_color_bijection,False,False,mismatch,"(19, 29)","(19, 29)","(19, 29)",12,konbu17_v36
37,ex37,task133_transpose,False,False,mismatch,"(29, 19)","(29, 19)","(29, 19)",12,konbu17_v36
37,ex37,task133_mirror_lr,False,False,mismatch,"(19, 29)","(19, 29)","(19, 29)",12,konbu17_v36
37,ex37,task133_mirror_ud,False,False,mismatch,"(19, 29)","(19, 29)","(19, 29)",12,konbu17_v36
37,ex37,task133_zero_pad_top_left,False,False,mismatch,"(20, 30)","(20, 30)","(20, 30)",12,konbu17_v36
37,ex37,task133_zero_pad_bottom_right,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,konbu17_v36
38,ex38,original,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,konbu17_v36
38,ex38,task133_color_bijection,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",33,konbu17_v36
38,ex38,task133_transpose,False,False,mismatch,"(24, 18)","(24, 18)","(24, 18)",33,konbu17_v36
38,ex38,task133_mirror_lr,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",44,konbu17_v36
38,ex38,task133_mirror_ud,False,False,mismatch,"(18, 24)","(18, 24)","(18, 24)",33,konbu17_v36
38,ex38,task133_zero_pad_top_left,False,False,mismatch,"(19, 25)","(19, 25)","(19, 25)",33,konbu17_v36
38,ex38,task133_zero_pad_bottom_right,True,False,ok,"(19, 25)","(19, 25)","(19, 25)",0,konbu17_v36
39,ex39,original,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,konbu17_v36
39,ex39,task133_color_bijection,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",11,konbu17_v36
39,ex39,task133_transpose,False,False,mismatch,"(28, 24)","(28, 24)","(28, 24)",11,konbu17_v36
39,ex39,task133_mirror_lr,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",11,konbu17_v36
39,ex39,task133_mirror_ud,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",11,konbu17_v36
39,ex39,task133_zero_pad_top_left,False,False,mismatch,"(25, 29)","(25, 29)","(25, 29)",11,konbu17_v36
39,ex39,task133_zero_pad_bottom_right,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,konbu17_v36
40,ex40,original,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,konbu17_v36
40,ex40,task133_color_bijection,False,False,mismatch,"(24, 20)","(24, 20)","(24, 20)",19,konbu17_v36
40,ex40,task133_transpose,False,False,mismatch,"(20, 24)","(20, 24)","(20, 24)",19,konbu17_v36
40,ex40,task133_mirror_lr,False,False,mismatch,"(24, 20)","(24, 20)","(24, 20)",17,konbu17_v36
40,ex40,task133_mirror_ud,False,False,mismatch,"(24, 20)","(24, 20)","(24, 20)",19,konbu17_v36
40,ex40,task133_zero_pad_top_left,False,False,mismatch,"(25, 21)","(25, 21)","(25, 21)",19,konbu17_v36
40,ex40,task133_zero_pad_bottom_right,True,False,ok,"(25, 21)","(25, 21)","(25, 21)",0,konbu17_v36
41,ex41,original,True,False,ok,"(19, 30)","(19, 30)","(19, 30)",0,konbu17_v36
41,ex41,task133_color_bijection,False,False,mismatch,"(19, 30)","(19, 30)","(19, 30)",21,konbu17_v36
41,ex41,task133_transpose,False,False,mismatch,"(30, 19)","(30, 19)","(30, 19)",21,konbu17_v36
41,ex41,task133_mirror_lr,False,False,mismatch,"(19, 30)","(19, 30)","(19, 30)",21,konbu17_v36
41,ex41,task133_mirror_ud,False,False,mismatch,"(19, 30)","(19, 30)","(19, 30)",21,konbu17_v36
41,ex41,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(20, 31)>(30, 30)","(20, 31)","(20, 31)",,,
41,ex41,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(20, 31)>(30, 30)","(20, 31)","(20, 31)",,,
42,ex42,original,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,konbu17_v36
42,ex42,task133_color_bijection,False,False,mismatch,"(26, 29)","(26, 29)","(26, 29)",6,konbu17_v36
42,ex42,task133_transpose,False,False,mismatch,"(29, 26)","(29, 26)","(29, 26)",6,konbu17_v36
42,ex42,task133_mirror_lr,False,False,mismatch,"(26, 29)","(26, 29)","(26, 29)",6,konbu17_v36
42,ex42,task133_mirror_ud,False,False,mismatch,"(26, 29)","(26, 29)","(26, 29)",6,konbu17_v36
42,ex42,task133_zero_pad_top_left,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",6,konbu17_v36
42,ex42,task133_zero_pad_bottom_right,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,konbu17_v36
43,ex43,original,True,False,ok,"(26, 15)","(26, 15)","(26, 15)",0,konbu17_v36
43,ex43,task133_color_bijection,False,False,mismatch,"(26, 15)","(26, 15)","(26, 15)",3,konbu17_v36
43,ex43,task133_transpose,False,False,mismatch,"(15, 26)","(15, 26)","(15, 26)",3,konbu17_v36
43,ex43,task133_mirror_lr,False,False,mismatch,"(26, 15)","(26, 15)","(26, 15)",3,konbu17_v36
43,ex43,task133_mirror_ud,False,False,mismatch,"(26, 15)","(26, 15)","(26, 15)",3,konbu17_v36
43,ex43,task133_zero_pad_top_left,False,False,mismatch,"(27, 16)","(27, 16)","(27, 16)",2,konbu17_v36
43,ex43,task133_zero_pad_bottom_right,True,False,ok,"(27, 16)","(27, 16)","(27, 16)",0,konbu17_v36
44,ex44,original,True,False,ok,"(24, 19)","(24, 19)","(24, 19)",0,konbu17_v36
44,ex44,task133_color_bijection,False,False,mismatch,"(24, 19)","(24, 19)","(24, 19)",7,konbu17_v36
44,ex44,task133_transpose,False,False,mismatch,"(19, 24)","(19, 24)","(19, 24)",7,konbu17_v36
44,ex44,task133_mirror_lr,False,False,mismatch,"(24, 19)","(24, 19)","(24, 19)",7,konbu17_v36
