task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
165,13.87976163077872,67524,66530,994,3,3,25,4910,submissions/candidate_mega_swap_onnx/task165.onnx,
166,14.881844714630706,24789,24752,37,3,3,11,1318,submissions/candidate_mega_swap_onnx/task166.onnx,
167,18.470581161737776,685,391,294,3,3,9,1673,submissions/candidate_mega_swap_onnx/task167.onnx,
168,15.071673504116953,20503,20218,285,3,3,45,5052,submissions/candidate_mega_swap_onnx/task168.onnx,
169,14.928754764230396,23653,22973,680,3,3,168,21301,submissions/candidate_mega_swap_onnx/task169.onnx,
170,13.683941363265761,82130,78315,3815,3,3,681,64849,submissions/candidate_mega_swap_onnx/task170.onnx,
171,18.186555400489105,910,0,910,3,3,1,3825,submissions/candidate_mega_swap_onnx/task171.onnx,
172,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_mega_swap_onnx/task172.onnx,
173,12.89103314541937,181492,181276,216,3,3,69,10108,submissions/candidate_mega_swap_onnx/task173.onnx,
174,14.120086625339015,53099,53025,74,3,3,790,61839,submissions/candidate_mega_swap_onnx/task174.onnx,
175,13.540232725149641,94823,92072,2751,3,3,23,6981,submissions/candidate_mega_swap_onnx/task175.onnx,
176,16.022853515191528,7920,7800,120,3,3,7,1126,submissions/candidate_mega_swap_onnx/task176.onnx,
177,13.778697696714815,74705,74600,105,3,3,37,4180,submissions/candidate_mega_swap_onnx/task177.onnx,
178,14.713599743826219,29331,28762,569,3,3,126,6748,submissions/candidate_mega_swap_onnx/task178.onnx,
179,25.0,0,0,0,3,3,1,170,submissions/candidate_mega_swap_onnx/task179.onnx,
180,16.084030688626395,7450,6528,922,3,3,6,2525,submissions/candidate_mega_swap_onnx/task180.onnx,
181,17.91493570604745,1194,1108,86,3,3,21,3083,submissions/candidate_mega_swap_onnx/task181.onnx,
182,12.76537877106541,205792,205198,594,3,3,291,30831,submissions/candidate_mega_swap_onnx/task182.onnx,
183,14.87826084223009,24878,24840,38,3,3,55,4645,submissions/candidate_mega_swap_onnx/task183.onnx,
